"VIX.Close","AAPL.Close","VXAPLCLS","VXAZNCLS","VXGOGCLS","GOOG.Close","AMZN.Close","GSPC.Close","Date","AAPL.Ret","AMZN.Ret","GOOG.Ret","GSPC.Ret","AAPL.Vol","AAPL.PVol","AMZN.PVol","GOOG.PVol","GSPC.PVol"
12.34,48.07,16.25,16.19,14.39,1139.319946,1698.75,2786.850098,161,0.00547577186809711,0.0056850061840894,0.00822277153203821,0.00174186740205062,0.0106249737602182,0.00681764223555045,0.00759824996528748,0.011966268938695,0.00591843927519808
12.94,47.674999,16.91,17.53,16.17,1134.790039,1704.859985,2775.629883,162,-0.00825115139474075,0.00359030064560883,-0.00398389965413237,-0.0040342545972063,0.0104730365362041,0.00707629998478612,0.0075541392814413,0.0120314391869229,0.00602057260114041
12.12,47.700001,16.99,17.53,16.93,1152.119995,1723.859985,2782.48999,163,0.000524288347527602,0.0110829666173284,0.0151560730197309,0.00246850037071944,0.0104850999725763,0.0067140997362696,0.00637169347828196,0.0113945425066905,0.00576654129039013
11.98,47.209999,18.09,17.5,15.15,1152.26001,1715.969971,2779.659912,164,-0.0103257054824137,-0.00458745225074875,0.000121520756010796,-0.00101762027061003,0.0102253304308342,0.00688030438887848,0.00661864926150404,0.0114123610633155,0.00574864296203811
12.31,47.185001,18.45,20.75,19.1,1173.459961,1723.790039,2773.75,167,-0.000529646709770404,0.00454687620647309,0.0182313764940476,-0.00212839114153862,0.0103112400414831,0.00672034512319074,0.00641082863903972,0.0117896049842964,0.00577571185148851
13.35,46.422501,20.29,21.65,20.64,1168.060059,1734.780029,2762.590088,168,-0.01629178963258,0.00635524322107806,-0.00461231296486364,-0.00403151791180001,0.00967836283722315,0.0076125326858285,0.00610015008174289,0.0114332935689954,0.00582660108444871
12.79,46.625,20.11,22.55,20.75,1169.839966,1750.079956,2767.320068,169,0.00435260093008782,0.00878085511160709,0.0015226547969176,0.00171069005465707,0.00969122645842355,0.00750634953868309,0.00614672141576707,0.0112983258629991,0.00563905886760566
14.64,46.365002,21.57,26.02,22.78,1157.660034,1730.219971,2749.76001,170,-0.00559197057580541,-0.0114129247408092,-0.0104662025208961,-0.00636572862812113,0.00956499556120626,0.0075817488437021,0.00692404732874758,0.011376373197641,0.00578781000162502
13.77,46.23,20.84,25.7,22.26,1155.47998,1715.670044,2754.879883,171,-0.00291596938804028,-0.00844485076782853,-0.00188493098755504,0.00186020323796043,0.00958412399610722,0.0074333763943868,0.00716154820425552,0.0113667985752428,0.00576213758036524
17.33,45.5425,24.34,31.14,25.79,1124.810059,1663.150024,2717.070068,174,-0.0149829820772873,-0.0310902915157598,-0.0269016397917694,-0.0138197231680977,0.00886899245597277,0.00804626203694796,0.0103722518232846,0.0131250265956723,0.00653123714213238
15.92,46.107498,23.5,29.94,25.88,1118.459961,1691.089966,2723.060059,175,0.0123296272750855,0.0166598623296146,-0.00566148069976435,0.00220215078715125,0.00871346958634348,0.00856666045084542,0.0108621312070209,0.0131819777537862,0.00653121737952897
17.91,46.040001,25.48,33.08,28.63,1103.97998,1660.51001,2699.629883,176,-0.00146497762400744,-0.0182484812185582,-0.0130308906251893,-0.00864158639287638,0.00964829157506506,0.00854745938120403,0.011756004791721,0.0131029380157968,0.00629250689180715
16.85,46.375,24.31,31.52,26.39,1114.219971,1701.449951,2716.310059,177,0.00724991535367447,0.0243560097708366,0.00923276888251756,0.00615968009913725,0.00968884912868988,0.00872631899984024,0.0127310040428989,0.0131545972065084,0.00579197095990653
16.09,46.2775,24.13,30.77,25.87,1115.650024,1699.800049,2718.370117,178,-0.00210463907589586,-0.00097017398274879,0.00128263369547188,0.000758115668982207,0.00966193005166819,0.00871001374799555,0.0127482258784626,0.0127607159499745,0.00558179004832403
15.6,46.794998,24.49,31.73,26.5,1127.459961,1713.780029,2726.709961,181,0.0111204350179066,0.00819084822397631,0.0105300642454527,0.00306326092619003,0.0154876119241634,0.0081032064803303,0.0127684299886562,0.0110040533567042,0.00508321488783138
16.139999,45.98,26.39,32.81,27.15,1102.890015,1693.959961,2713.219971,182,-0.0175697975345743,-0.0116325139560702,-0.0220332595716295,-0.00495962919403681,0.0156375539812725,0.00860450157124333,0.0127757686482084,0.0112968350196238,0.00507231167300404
14.97,46.349998,25.75,33.5,27.18,1124.27002,1699.72998,2736.610107,184,0.00801472952688131,0.00340044297517572,0.019199933052982,0.00858385648195981,0.015639933183727,0.00862331847252496,0.0121402952085035,0.0121702667792612,0.0054500016447733
13.37,46.9925,25,31.59,27,1140.170044,1710.630005,2759.820068,185,0.0137667656466967,0.00639232348733731,0.0140434587491534,0.00844551762452284,0.0155241297615622,0.00922154351096042,0.0122168449557018,0.0125737156081488,0.00544318092274816
12.69,47.645,24.63,31.66,26.57,1154.050049,1739.02002,2784.169922,188,0.0137896782915381,0.0164600210295776,0.0121001244763308,0.00878429096045519,0.0156971968328699,0.00979832375073037,0.012658993121854,0.0125352299056076,0.00578368030477091
12.64,47.587502,23.97,31.66,27.23,1152.839966,1743.069946,2793.840088,189,-0.00120752906369326,0.00232614772490791,-0.00104910342766118,0.00346724931307385,0.0156715516943292,0.00960835735843337,0.0126173499392026,0.0125148756555169,0.00579279986805393
13.63,46.970001,25.01,32.04,27.24,1153.900024,1755,2774.02002,190,-0.0130610424073696,0.00682096152361478,0.000919096282387954,-0.00711948624208691,0.0151866213041988,0.009996199658377,0.0126651741879716,0.0124185417658602,0.00600678398879794
12.58,47.7575,24.38,31.56,26.26,1183.47998,1796.619995,2798.290039,191,0.0166270013265808,0.0234382621886589,0.0253117038839772,0.00871099138885878,0.0151427147298299,0.0106249737602182,0.0135008622497455,0.0134340751783516,0.0063010718986069
12.18,47.8325,23.82,30.65,26.76,1188.819946,1813.030029,2801.310059,192,0.00156920212135114,0.00909237568405086,0.00450193920290864,0.00107865570396548,0.0151417788211861,0.0104730365362041,0.0135728647312625,0.0133785676819099,0.00622783582035713
12.83,47.727501,24.98,33.15,28.19,1183.859985,1822.48999,2798.429932,195,-0.00219755213806261,0.00520419763963531,-0.00418089954752965,-0.0010286646375004,0.0150713077943688,0.0104850999725763,0.0134564129426764,0.0131060086763132,0.00621758951784262
12.06,47.862499,24.48,31.13,28.54,1198.800049,1843.930054,2809.550049,196,0.0028245232712707,0.0116955003145218,0.0125408237777078,0.0039658242761984,0.0150743884407637,0.0102253304308342,0.0134876515864944,0.0133287618821631,0.00626085797057319
12.1,47.599998,25.03,32.09,27.49,1195.880005,1842.920044,2815.620117,197,-0.00549957668966217,-0.000547898611778841,-0.00243877710711438,0.00215818194896933,0.0150468789294392,0.0103112400414831,0.0135122575798222,0.0128146103644567,0.00624040493106044
12.87,47.970001,25.64,33.3,27.8,1186.959961,1812.969971,2804.48999,198,0.00774311713976816,-0.0163849256523649,-0.00748693642410991,-0.00396082686602739,0.0153656639961551,0.00967836283722315,0.0141417840985259,0.0128915736493716,0.00623773588987912
12.86,47.860001,24.73,32.57,26.96,1184.910034,1813.699951,2801.830078,199,-0.00229573298583308,0.0004025621440924,-0.00172853277348484,-0.0009488977323171,0.0156520381352519,0.00969122645842355,0.0140618181447805,0.012901529820463,0.00624354442520368
12.62,47.9025,23.81,33.1,26.18,1205.5,1802,2806.97998,202,0.000887591747215311,-0.00647177143849831,0.0172275676092202,0.0018363622208506,0.01570719562684,0.00956499556120626,0.013871477060936,0.0131262260323675,0.00603987572849699
12.41,48.25,23.45,32.49,17.05,1248.079956,1829.23999,2820.399902,203,0.00722813266327771,0.0150034153928287,0.0347119165636167,0.00476951893116873,0.0157456710165735,0.00958412399610722,0.0139376959107499,0.0149037002430021,0.00609417884974736
12.29,48.705002,22.56,31.18,17.73,1263.699951,1863.609985,2846.070068,204,0.00938590750146906,0.018614884276599,0.0124375518047657,0.00906043506598131,0.0157284489858614,0.00886899245597277,0.011924813912155,0.0132493012550802,0.00528081375455836
12.14,48.552502,24.23,35.89,18.3,1268.329956,1808,2837.439941,205,-0.00313600737647191,-0.0302941968855892,0.0036571528224334,-0.00303690276577129,0.0156296191040917,0.00871346958634348,0.0139429693466299,0.0130091062665175,0.00540347248987401
13.03,47.744999,26.21,27.4,19.75,1238.5,1817.27002,2818.820068,206,-0.0167713994524279,0.00511412399797173,-0.0238000698826273,-0.00658383462916223,0.0148109956426056,0.00964829157506506,0.0130509513391473,0.0139728764725663,0.00521706284154059
14.26,47.477501,27.93,28.16,23.15,1219.73999,1779.219971,2802.600098,209,-0.00561839278869281,-0.0211603362490926,-0.0152632568668558,-0.00577078906544148,0.0145597709764915,0.00968884912868988,0.0133294599949442,0.014649600071186,0.00539456621688951
12.83,47.572498,29.64,27.96,23.48,1217.26001,1777.439941,2816.290039,210,0.00199888548405758,-0.00100095606139572,-0.00203527357905298,0.00487283707445663,0.0146109737243803,0.00966193005166819,0.0133298194517865,0.0147016674050291,0.00544120925226631
13.15,50.375,20.25,26.59,22.14,1220.01001,1797.170044,2813.360107,211,0.0572401991139184,0.0110391362670281,0.00225662412816874,-0.0010408931953334,0.00920017039043921,0.0154876119241634,0.01340886327565,0.0146328613444055,0.00546289807405985
12.19,51.8475,20.33,24.63,20.84,1226.150024,1834.329956,2827.219971,212,0.0288116972385453,0.0204660383057815,0.00502013507667609,0.00491434983716932,0.00762446242397445,0.0156375539812725,0.0135742204913349,0.01338662086407,0.0053026255518497
11.64,51.997501,19.89,23.61,19.86,1223.709961,1823.290039,2840.350098,213,0.00288894222891933,-0.00603668535335178,-0.00199200266284816,0.00463343208136546,0.00762159688365043,0.015639933183727,0.0137429592123989,0.0130610190512054,0.00512291199687981
11.27,52.267502,18.98,22.8,18.93,1224.77002,1847.75,2850.399902,216,0.00517914152902987,0.0133260998059335,0.000865891552685127,0.00353198240918129,0.0079862184610296,0.0155241297615622,0.0139022889578214,0.0128713486148779,0.00491067415571086
10.93,51.7775,19.32,21.79,19.16,1242.219971,1862.47998,2858.449951,217,-0.00941910929517276,0.00794023953765866,0.0141469905390164,0.00282020180695408,0.00872413010561087,0.0156971968328699,0.0136321248364196,0.0129479809032221,0.00463537225537904
10.85,51.8125,19,22.06,18,1245.609985,1886.52002,2857.699951,218,0.00067574092734457,0.0128249503902991,0.00272527958753876,-0.000262414393310983,0.0090715818590346,0.0156715516943292,0.0137875610320115,0.0129077256140296,0.0046177410148153
11.27,52.220001,19.12,22.09,17.58,1249.099976,1898.52002,2853.580078,219,0.0078341495252201,0.00634077319054072,0.00279791505328664,-0.00144271466070034,0.00969203429884743,0.0151866213041988,0.0137826384814721,0.0128940957029116,0.0042668009960638
13.16,51.8825,19.52,22.55,19.02,1237.609985,1886.300049,2833.280029,220,-0.00648403600705549,-0.0064573814550366,-0.00924118449681277,-0.00713931232422116,0.0106781194045442,0.0151427147298299,0.0131772822301598,0.0121940466787751,0.00430071019092277
14.78,52.217499,19.52,22.76,17.86,1235.01001,1896.199951,2821.929932,223,0.00643612218298895,0.00523459331424458,-0.00210301296882864,-0.00401403743384776,0.011212982091705,0.0151417788211861,0.013104832716937,0.012214961925268,0.00441397345113602
13.31,52.4375,18.44,22.46,17.09,1242.099976,1919.650024,2839.959961,224,0.00420431563075763,0.0122910325975916,0.00572440093564452,0.00636892991107363,0.0121282854255936,0.0150713077943688,0.0132779037004058,0.0121629840528188,0.00459018243799353
14.64,52.560001,20.72,27.35,21.48,1214.380005,1882.619995,2818.370117,225,0.00233340897480527,-0.0194784692338263,-0.0225698136431642,-0.00763120866991418,0.0125655670406943,0.0150743884407637,0.0139222994754871,0.013062864346058,0.00486707972476636
13.45,53.330002,20.52,25.35,19.84,1206.48999,1886.52002,2840.689941,226,0.0145436689126242,0.00206945158648608,-0.00651835328026706,0.0078882144761554,0.0138572050489672,0.0150468789294392,0.0139195698511786,0.0131406510604814,0.00513839222782974
12.64,54.395,21.05,24.6,19.35,1200.959961,1882.219971,2850.129883,227,0.0197731757581918,-0.00228195676870779,-0.00459410483196621,0.00331760658406033,0.0131777388872134,0.0153656639961551,0.0133621720368794,0.0130685763037326,0.00507302930558003
12.49,53.865002,20.51,24.57,19.78,1207.77002,1876.709961,2857.050049,230,-0.00979128439702937,-0.00293169282010552,0.00565449610269919,0.00242507489650023,0.0129796145669857,0.0156520381352519,0.0133991784603756,0.0131032412045401,0.0050693383631679
12.86,53.759998,20.33,23.71,18.84,1201.619995,1883.420044,2862.959961,231,-0.00195129446350428,0.00356907347032642,-0.0051050583909964,0.00206639991629931,0.0130507906662724,0.01570719562684,0.0132743273942915,0.0126096475979325,0.0050716442579354
12.25,53.762501,19.32,23.31,19.2,1207.329956,1904.900024,2861.820068,232,4.6557697667815e-05,0.0113402298692717,0.0047406312374676,-0.000398231201649502,0.0133076504354309,0.0157456710165735,0.0131195126099623,0.00986317284152751,0.00500144401118438
12.41,53.872501,20,23.5,18.39,1205.380005,1902.900024,2856.97998,233,0.0020439454870953,-0.00105047542344927,-0.00161639936509594,-0.0016926939620312,0.013638851130279,0.0157284489858614,0.0125588864716544,0.00932664883486461,0.00463943415406579
11.99,54.040001,18.75,22.74,20.12,1220.650024,1905.390015,2874.689941,234,0.00310436939953362,0.001307668969182,0.012588649336954,0.00617970595103756,0.0136798136513903,0.0156296191040917,0.0103153646204656,0.00980106917838633,0.00475420643823442
12.16,54.485001,19.52,21.87,19.13,1241.819946,1927.680054,2896.73999,237,0.00820092118571569,0.0116305154148408,0.0171944785759548,0.00764114146751993,0.0137284595357991,0.0148109956426056,0.0104944437322996,0.00927361973162199,0.00468926665231492
12.5,54.924999,20.46,21.75,19.23,1231.150024,1932.819946,2897.52002,238,0.00804314728150324,0.00266281312631289,-0.0086292905618448,0.000269242320284135,0.0143145225066455,0.0145597709764915,0.00894748475414696,0.00882527916641213,0.00441096502743267
12.25,55.744999,20.83,22.93,19.83,1249.300049,1998.099976,2914.040039,239,0.0148191022166779,0.0332166685640507,0.0146347222519738,0.00568524228568723,0.0139823913057559,0.0146109737243803,0.0109038836225908,0.00932665184131341,0.00444466638431644
13.53,56.2575,23.85,23.99,19.08,1239.119995,2002.380005,2901.129883,240,0.00915166324905847,0.00213975855565351,-0.00818198745536591,-0.00444017195837976,0.0139176207255518,0.00920017039043921,0.0108536212622377,0.00954521231426941,0.00460558711891147
12.86,56.907501,25.5,23.81,20.84,1218.189941,2012.709961,2901.52002,241,0.0114877946820187,0.00514557774775959,-0.017035344100905,0.000134468564228385,0.0138247775729712,0.00762446242397445,0.0102718665938879,0.0102389107357816,0.00454418771708663
13.16,57.09,26.39,26.86,23.86,1197,2039.51001,2896.719971,245,0.00320180976438511,0.0132275345131818,-0.0175476755455035,-0.00165569210794647,0.0140510610657316,0.00762159688365043,0.0101508988108124,0.0109075359069524,0.00451619103360137
13.91,56.717499,26.8,28.91,24.41,1186.47998,1994.819946,2888.600098,246,-0.00654618251853201,-0.0221557941918995,-0.00882750298085,-0.00280706278475051,0.0145458211327925,0.0079862184610296,0.0116035737377091,0.0110268173099133,0.00454573947851594
14.65,55.775002,26.65,30.05,25.44,1171.439941,1958.310059,2878.050049,247,-0.0167570112806814,-0.018471907111703,-0.0127572126954849,-0.00365899109590107,0.0145229851945744,0.00872413010561087,0.0125108927447854,0.0106737303510603,0.00460936757254456
14.88,55.325001,28.23,29.28,23.93,1164.829956,1952.069946,2871.679932,248,-0.00810087216482991,-0.00319156618481387,-0.00565859505013133,-0.00221579782958869,0.0144110828207945,0.0090715818590346,0.0123297866843087,0.0106136064374365,0.00464142147685972
14.16,54.5825,28.19,31.54,26.16,1164.640015,1939.01001,2877.129883,251,-0.0135115854569903,-0.00671278163865452,-0.000163076582042621,0.00189602815471801,0.0143109706983551,0.00969203429884743,0.0124090247674004,0.0105495153539564,0.00463835524877573
13.22,55.962502,27.74,29.81,25.44,1177.359985,1987.150024,2887.889893,252,0.0249685407501663,0.0245239247854183,0.010862591866025,0.00373286577063059,0.0169374369536893,0.0106781194045442,0.0132880210839428,0.0108932152691555,0.00435380490890191
13.14,55.267502,25.8,29.92,25.32,1162.819946,1990,2888.919922,253,-0.012496790790542,0.00143317524891984,-0.0124265881551135,0.000356608247077617,0.0168391332630845,0.011212982091705,0.0132745085260945,0.0111110221319777,0.00420874501179721
12.37,56.602501,24.68,29.82,23.55,1175.329956,1989.869995,2904.179932,254,0.0238681029973016,-6.53312797700423e-05,0.0107008788141414,0.00526835223986666,0.0178321200222406,0.0121282854255936,0.0130819242954971,0.0113538617008205,0.0041464711500582
12.07,55.959999,23.97,29.86,22.47,1172.530029,1970.189941,2904.97998,255,-0.0114160395846872,-0.0099393526032614,-0.00238508969462092,0.000275443615661786,0.018266235032875,0.0125655670406943,0.0124602228212443,0.0103954639786771,0.00364616125467142
13.68,54.470001,27.05,35.97,25.69,1156.050049,1908.030029,2888.800049,258,-0.0269870221730608,-0.0320586434815215,-0.0141547678020748,-0.00558529077069192,0.017948690503542,0.0138572050489672,0.0145274399834015,0.0107025687359133,0.00364044057302594
12.79,54.560001,27.13,30.69,23.04,1161.219971,1941.050049,2904.310059,259,0.0016509221093397,0.017157777644881,0.0044620873124277,0.0053546529480073,0.0179840096749207,0.0131777388872134,0.0149518003784825,0.0107764382288981,0.00373675119414804
11.75,54.592499,25.98,32.19,21.58,1171.089966,1926.420044,2907.949951,260,0.000595460497198719,-0.00756570803816281,0.0084637584081575,0.00125248783418819,0.0187490269114322,0.0129796145669857,0.0150537906645996,0.0108878866678531,0.00372150128981405
11.8,55.0075,24.64,30.3,20.83,1186.869995,1944.300049,2930.75,261,0.00757304721130803,0.0092386593429481,0.0133846756029596,0.00781001424443417,0.0189824948403266,0.0130507906662724,0.0151481019568769,0.0113182116246319,0.00401551575618454
11.68,54.415001,23.46,30.32,21.68,1166.089966,1915.01001,2929.669922,262,-0.0108296700468484,-0.0151791905485199,-0.0176633428629787,-0.000368600894339544,0.0188655425946093,0.0133076504354309,0.0153915001024936,0.0118349122865124,0.00401496284339376
12.2,55.197498,24.45,30.42,21.64,1173.369995,1934.359985,2919.370117,265,0.0142777566435246,0.0100536648906111,0.00622370343614431,-0.00352188242090712,0.0187184022151695,0.013638851130279,0.0155345884727706,0.011959198274201,0.00409792440804249
12.42,55.547501,24.45,30.04,22.7,1184.650024,1974.550049,2915.560059,266,0.00632090240623118,0.0205640344426721,0.00956744637710205,-0.00130594828955388,0.020173383664392,0.0136798136513903,0.0161243741459008,0.0118011258466194,0.00395037416342993
12.89,55.105,25.36,31,23.27,1180.48999,1974.849976,2905.969971,267,-0.00799807243156092,0.000151884842598093,-0.00351779451987344,-0.00329469971833785,0.0207296981553554,0.0137284595357991,0.0159645946485344,0.0110058525029359,0.00369854923808391
12.41,56.237499,24.82,30.09,22.94,1194.640015,2012.97998,2914,268,0.0203433202420555,0.0191237673041318,0.0119152992733369,0.00275947612635097,0.0204516195697617,0.0143145225066455,0.0164395724528628,0.0113337692250306,0.00374217692116052
12.12,56.435001,23.93,31.03,22.83,1193.469971,2003,2913.97998,269,0.00350577474152924,-0.00497014456932643,-0.000979891295192381,-6.87030500046149e-06,0.0207415889355585,0.0139823913057559,0.0148406428808592,0.0107226249845492,0.00353049232108967
12,56.814999,24.95,32.62,24.5,1195.310059,2004.359985,2924.590088,272,0.00671080664189638,0.000678743640352586,0.0015406092991741,0.003634492540459,0.0207047805187372,0.0139176207255518,0.0148341075132,0.0106600994884997,0.0034618853792766
12.05,57.32,26.18,34.61,25.93,1200.109985,1971.310059,2923.429932,273,0.00884924519098451,-0.016626474023167,0.00400759143369278,-0.00039676882474815,0.0215011379144167,0.0138247775729712,0.0152158706858912,0.0101234014935552,0.00346573512893262
11.61,58.017502,26.9,36.23,24.99,1202.949951,1952.76001,2925.51001,274,0.0120951206871629,-0.00945456470152362,0.00236362587518624,0.000711266693903312,0.0216162586855957,0.0140510610657316,0.0149590768413963,0.0093723191188674,0.00343531927122016
14.22,56.997501,28.81,40.25,29.19,1168.189941,1909.420044,2901.610107,275,-0.0177372988789397,-0.0224442075341527,-0.0293213407319231,-0.0082030356465177,0.0258916426356009,0.0145458211327925,0.0149785596050595,0.0112434457325096,0.00386739213357466
14.82,56.072498,32.22,39.08,30.5,1157.349976,1889.650024,2885.570068,276,-0.016361964171459,-0.0104079146269536,-0.00932260369296589,-0.00554331456377088,0.0263155749389464,0.0145229851945744,0.0146368796979264,0.0110837400946338,0.00398190867595926
15.69,55.942501,30.88,42.15,33.96,1148.969971,1864.420044,2884.429932,279,-0.00232106520594755,-0.0134416030677569,-0.00726702458574824,-0.000395194459215986,0.0265379386589057,0.0144110828207945,0.014858351064785,0.0111260931954291,0.00394808849386227
15.95,56.717499,30.16,41.59,32.65,1138.819946,1870.319946,2880.340088,280,0.0137583920668485,0.00315947397873284,-0.00887327242882829,-0.00141890992077265,0.0273129746785911,0.0143109706983551,0.0148641943628229,0.0112683677167624,0.00394361366668478
22.959999,54.09,37.62,48.46,38.67,1081.219971,1755.25,2785.679932,281,-0.0474334615743004,-0.0634982134339914,-0.0519025848036154,-0.0334163889515668,0.025435632723669,0.0169374369536893,0.0189448908179526,0.0154819179115126,0.00822189292266985
24.98,53.612499,40.39,49.61,39.8,1079.319946,1719.359985,2728.370117,282,-0.00886709469270341,-0.020659177081078,-0.00175884321772024,-0.0207875801702722,0.0256876515731071,0.0168391332630845,0.0191292890207723,0.0153681415682958,0.0091927535821223
21.309999,55.5275,33.56,45.16,34.31,1110.079956,1788.609985,2767.129883,283,0.0350961623398942,0.0394866536587708,0.0281008819874442,0.0141062355448591,0.0263480777591798,0.0178321200222406,0.0216263041959019,0.0165949002043521,0.0097615890932897
21.299999,54.34,35.98,46.99,36.13,1092.25,1760.949951,2750.790039,286,-0.0216177895323248,-0.0155853651663689,-0.0161922563130554,-0.00592248238178072,0.0261340436506123,0.018266235032875,0.0217246388663876,0.0168524922420603,0.00977345587094477
17.620001,55.537498,33.79,43.88,32.61,1121.280029,1819.959961,2809.919922,287,0.0217978282521205,0.032961093069618,0.0262311268996704,0.0212678281021068,0.0257818893409183,0.017948690503542,0.0223515316808831,0.0178367180878919,0.0110378320870259
17.4,55.297501,33.12,41.76,33.48,1115.689941,1831.72998,2809.209961,288,-0.00433071461654411,0.00644636316298541,-0.0049979210372042,-0.000252694284902155,0.0267435462822387,0.0179840096749207,0.0220060375565666,0.0177992475687,0.0109356851889605
20.059999,54.005001,36.63,46.58,37.56,1087.969971,1770.719971,2768.780029,289,-0.0236510642465366,-0.03387463740233,-0.0251594468428396,-0.0144964907048113,0.0267268461080383,0.0187490269114322,0.0230188607598996,0.0183244509575149,0.011266359536941
19.889999,54.827499,36.85,45.09,34.93,1096.459961,1764.030029,2767.780029,290,0.0151152212732595,-0.00378524647448231,0.0077732250641942,-0.000361235135318161,0.0273538679735018,0.0189824948403266,0.0228185472957587,0.0181054399085744,0.0110372256269572
19.639999,55.162498,34.63,43.85,34.51,1101.160034,1789.300049,2755.879883,293,0.00609146367864888,0.014223528618353,0.00427742755971217,-0.00430879692118058,0.0285590897514474,0.0188655425946093,0.0230400992893718,0.0178956457934004,0.0110286628227372
20.709999,55.682499,35.57,44.73,35.9,1103.689941,1768.699951,2740.689941,294,0.00938255814538902,-0.011579723546042,0.0022948573725845,-0.00552707639695971,0.0282839139343724,0.0187184022151695,0.0228995185009404,0.0178177472158048,0.0110428779866872
25.23,53.772499,50.03,51.18,41.28,1050.709961,1664.199951,2656.100098,295,-0.0349037310129545,-0.0609002877140323,-0.0491929688514361,-0.0313507735834921,0.0279652714386473,0.020173383664392,0.0252617014440259,0.020212409428437,0.0126419177447037
24.219999,54.950001,37.39,44.77,36.76,1095.569946,1782.170044,2705.570068,296,0.0216615335764083,0.0684872495755959,0.0418086374720854,0.0184537177164668,0.02754564735358,0.0207296981553554,0.0302853498329384,0.0227228081494498,0.0135951685633641
24.16,54.075001,42.52,39.81,33.99,1071.469971,1642.810059,2658.689941,297,-0.0160517087160366,-0.081423521452149,-0.0222432161457142,-0.0174791380299757,0.0275836970120942,0.0204516195697617,0.0340173712008566,0.0227825347374513,0.0138514350902653
24.700001,53.060001,46.26,48.35,36.5,1020.080017,1538.880005,2641.25,300,-0.018948622775774,-0.0653533438077849,-0.0491504380819521,-0.00658120814239371,0.0294075810105527,0.0207415889355585,0.0360886119617798,0.024683990572362,0.0138222420682422
23.35,53.325001,42.87,45.46,35.2,1036.209961,1530.420044,2682.629883,301,0.00498191555416216,-0.00551264606865676,0.0156887161029085,0.0155453230417724,0.0292661999897534,0.0207047805187372,0.0360003008906635,0.0251313992132069,0.014412235570268
21.23,54.715,41.65,40.89,32.86,1076.77002,1598.01001,2711.73999,302,0.0257326117600623,0.0432168751169435,0.0383960494059767,0.010792878598247,0.0282313573838053,0.0215011379144167,0.0379991757010695,0.0269271499099972,0.0147591427209517
19.34,55.555,46.86,38.16,31.52,1070,1665.530029,2740.370117,303,0.0152356261655653,0.0413842971055089,-0.00630718929357954,0.0105024988865372,0.0293602523277776,0.0216162586855957,0.0396203391904941,0.026872371359176,0.0150531898129801
19.51,51.869999,33.77,38.9,31.85,1057.790039,1665.530029,2723.060059,304,-0.06863295195163,0,-0.0114767855823441,-0.00633672083826919,0.0273332377099388,0.0258916426356009,0.0395017590122476,0.0263612778234749,0.0150271238515981
19.959999,50.397499,32.1,39.55,31.01,1040.089966,1627.800049,2738.310059,307,-0.0287990182541544,-0.0229139684972912,-0.0168746477103667,0.00558469369636327,0.026919116754315,0.0263155749389464,0.0396574660081902,0.0264783538940284,0.0151297071192242
19.91,50.942501,30.28,38.2,30.12,1055.810059,1642.810059,2755.449951,308,0.0107560144927419,0.00917878615128043,0.0150010855534983,0.0062397875336746,0.0273392544821369,0.0265379386589057,0.0397836922247169,0.0268302325389936,0.0152445780950433
16.360001,52.487499,26.97,34.67,26.31,1093.390015,1755.48999,2813.889893,309,0.0298774616352269,0.0663397883668511,0.0349746746373443,0.0209870787730759,0.0261258470732173,0.0273129746785911,0.0427885318099779,0.0281098541598159,0.0160625340139809
16.719999,52.122501,26.61,35.72,26.72,1082.400024,1754.910034,2806.830078,310,-0.00697829043450948,-0.000330421605122311,-0.0101021553245566,-0.00251206918295122,0.026134825913146,0.025435632723669,0.040482359472493,0.0257782023648865,0.0142705519372238
17.360001,51.1175,27.78,37.68,28.1,1066.150024,1712.430054,2781.01001,311,-0.0194698321885745,-0.0245041469852643,-0.0151267687463807,-0.00924158578656176,0.0261871778858806,0.0256876515731071,0.040588979581187,0.0259893431124897,0.0136227587285766
20.450001,48.5425,33.93,43.43,32.25,1038.630005,1636.849976,2726.219971,314,-0.0516872014486003,-0.0451397974445937,-0.0261515094385079,-0.0198981509608478,0.0246044152262568,0.0263480777591798,0.0406534931598554,0.0256900450132476,0.0139917244367572
20.02,48.057499,32.5,43.22,32.59,1036.050049,1631.170044,2722.179932,315,-0.0100415130500005,-0.00347607278076278,-0.00248708934653319,-0.00148301879905333,0.0252661651020931,0.0261340436506123,0.0405700514223183,0.0255161304302513,0.0139424704039053
21.25,46.700001,34.8,43.95,33.76,1043.660034,1599.01001,2701.580078,316,-0.0286540037483438,-0.0199128817203462,0.00731834598190062,-0.00759618899673686,0.0247908124706227,0.0257818893409183,0.0398183615253972,0.0247737394169153,0.0130859037392212
19.98,47.852501,32.66,42.83,30.84,1064.709961,1619.439941,2730.199951,317,0.0243791979475496,0.012695680044013,0.0199686264838386,0.0105380327259574,0.0242023925453804,0.0267435462822387,0.0399404784674028,0.025287765740409,0.0133616370831858
18.139999,48.3825,32.19,42.43,29.91,1061.48999,1593.410034,2736.27002,318,0.0110147940566923,-0.0162039788684778,-0.00302885291681054,0.00222083777174742,0.0244270047250661,0.0267268461080383,0.0395046503711539,0.0247394959932709,0.01303373244206
